"layer","database","host_module","pathway_id","pathway","p.adjust","genes","n_genes"
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030510","regulation of BMP signaling pathway",4.71629668054625e-08,"ABL1;ACVRL1;BAMBI;BMP4;BMPER;CAV1;CDH5;CHRD;CHRDL1;CHRDL2;CRB2;CRIM1;DAND5;DKK1;DLX1;ENG;FBN1;FBXL15;FKBP8;FOXD1;FST;FSTL1;FSTL4;FSTL5;FZD1;GATA4;GDF2;GDF3;GDF5;GPC3;GPR155;GREM1;GREM2;HES5;HIPK2;HOXA13;HTRA1;HTRA3;ILK;ITGA3;KCP;KDR;LRP2;MIR100;MIR125B1;MIR195;MIR199A1;MIR199B;MIR20A;MIR210;MIR214;MIR26A1;MIR885;MIR93;MSX1;MSX2;MTMR4;NBL1;NGLY1;NOTCH1;NOTCH2;NUMA1;PCSK6;PELO;PPARG;PRMT1;RBPJ;RBPMS2;RGMA;SCUBE3;SFRP1;SFRP2;SFRP4;SKI;SMAD2;SMAD6;SMAD7;SMURF1;SORL1;SOST;SOSTDC1;SOX11;SULF1;TBX20;TFAP2B;TMEM53;TMPRSS6;TNFAIP6;TOB1;TWSG1;UBE2D1;UBE2O;VWC2;VWC2L;WNT1;WNT5A;XIAP;ZNF423",98
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0001649","osteoblast differentiation",1.12181434664271e-07,"ACHE;ACVR1;ACVR2A;ACVR2B;ADAR;AKT1;ALPL;AMELX;ASF1A;AXIN2;BAMBI;BMP2;BMP3;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CBFB;CCDC47;CDK6;CEBPA;CHRD;CITED1;CLEC5A;CLIC1;CLTC;COL1A1;COL6A1;CREB3L1;CRIM1;CTHRC1;CYP24A1;DDR2;DDX21;DDX5;DHH;DLX5;EPHA2;FAM20C;FASN;FBN2;FBXO5;FGF2;FGF23;FGF9;FGFR2;FHL2;FOSL2;FZD1;GABBR1;GDF10;GDF2;GDPD2;GLI1;GLI2;GLI3;GREM1;HAND2;HDAC7;HGF;HNRNPU;HOXA2;ID1;ID4;IFITM1;IGF1;IGF2;IGFBP2;IGFBP3;IGFBP5;IHH;IL6;IL6R;ILK;ITGA11;JAG1;LEF1;LGR4;LIMD1;LRP3;LRP5;MAP2K6;MAPK11;MAPK14;MEF2C;MIR100;MIR125B1;MIR138-1;MIR17;MIR18A;MIR200C;MIR205;MIR208A;MIR20A;MIR21;MIR210;MIR214;MIR27A;MIR30B;MIR346;MIR675;MIR9-1;MIR93;MRC2;MSX2;MYBBP1A;MYOC;NBR1;NELL1;NF1;NOTCH1;NPPC;NR1I3;PANX3;PENK;PPARG;PPP3CA;PRKACA;PRKD1;PRMT3;PTCH1;PTH1R;PTHLH;PTK2;PTPRB;RANBP3L;RASSF2;RBMX;RDH14;REST;RORB;RRBP1;RSPO2;RUNX2;SATB2;SCUBE3;SEMA4D;SEMA7A;SFRP1;SFRP2;SHH;SHOX2;SKI;SMAD3;SMAD5;SMAD6;SMAD9;SMO;SMOC1;SNAI2;SND1;SOX11;SOX2;SOX8;SOX9;SUFU;TCIRG1;TMEM119;TMEM53;TMEM64;TNC;TNF;TNFAIP6;TOB1;TP53INP2;TP63;TPM4;TRPM4;TWIST1;TWIST2;TWSG1;UCMA;VCAN;VEGFA;VEGFC;WNT10B;WNT11;WNT3;WNT3A;WNT4;WNT7B;WWOX;WWTR1;YAP1;ZHX3",187
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0090288","negative regulation of cellular response to growth factor stimulus",1.5416881668561e-07,"ABL1;ADAMTS12;AGT;ANGPT1;APLN;ATP2B4;BAMBI;BMP4;BMPER;CASK;CAV1;CFLAR;CHRD;CHRDL1;CHRDL2;CREB3L1;CRIM1;DAB2IP;DAND5;DCN;DKK1;DLX1;EMILIN1;EPN2;FBN1;FGF2;FUZ;FZD1;GATA3;GDF3;GPC1;GPR155;GREM1;GREM2;HGS;HHEX;HIPK2;HRG;HTRA1;HTRA3;IL12A;IL12B;LRP2;MIR1-1;MIR100;MIR125B1;MIR145;MIR149;MIR18A;MIR195;MIR199A1;MIR199B;MIR19A;MIR19B1;MIR200C;MIR204;MIR20A;MIR210;MIR214;MIR26A1;MIR329-1;MIR372;MIR376C;MIR424;MIR503;MIR885;MIR93;MIRLET7B;MMRN2;MTMR4;NBL1;NGFR;NOTCH1;NR2F2;PDCD6;PIK3CB;PPARG;PRDM14;PRMT1;PTPN1;RBPMS2;SEMA6A;SFRP1;SFRP2;SHISA2;SKI;SLIT2;SMAD6;SMAD7;SMURF1;SORL1;SOST;SOSTDC1;SPRY1;SPRY2;SPRY4;SULF1;SULF2;THBS1;TMEM53;TMPRSS6;TNFAIP6;TOB1;TWSG1;UBE2D1;VWC2;VWC2L;WNT1;WNT4;WNT5A",110
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0045667","regulation of osteoblast differentiation",3.73720511159615e-07,"ACVR1;ACVR2A;ACVR2B;AXIN2;BAMBI;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CDK6;CEBPA;CHRD;CITED1;CLIC1;CRIM1;CTHRC1;DDR2;DDX5;FAM20C;FBN2;FBXO5;FGF2;FGF23;FGFR2;FZD1;GDF10;GDPD2;GLI1;GLI3;GREM1;HAND2;HDAC7;HGF;HOXA2;ID1;IFITM1;IGF1;IGFBP2;IGFBP5;IL6;IL6R;ILK;JAG1;LIMD1;LRP3;LRP5;MEF2C;MIR100;MIR125B1;MIR138-1;MIR17;MIR18A;MIR200C;MIR205;MIR208A;MIR20A;MIR21;MIR210;MIR214;MIR27A;MIR30B;MIR675;MIR9-1;MIR93;MSX2;NBR1;NELL1;NOTCH1;NPPC;PPARG;PPP3CA;PRKACA;PRKD1;PRMT3;PTCH1;PTK2;PTPRB;RANBP3L;RASSF2;REST;RORB;RUNX2;SCUBE3;SEMA4D;SFRP1;SFRP2;SKI;SMAD3;SMAD5;SMAD6;SMOC1;SNAI2;SOX11;SOX9;SUFU;TCIRG1;TMEM119;TMEM53;TMEM64;TNF;TNFAIP6;TOB1;TP63;TRPM4;TWIST1;TWIST2;TWSG1;UCMA;VEGFA;VEGFC;WNT10B;WNT3;WNT4;WNT7B;WWTR1;YAP1;ZHX3",120
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030278","regulation of ossification",6.73375841739813e-07,"ACTN3;ACVR1;ACVR1B;ACVR2A;ACVR2B;ADCY10;ADRB2;AHSG;ALOX5;ANKH;ANO6;ATP2B1;BCL2;BCOR;BMP2;BMP3;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CALCR;CCDC134;CCR1;CHSY1;COMP;CSF1;CYP27B1;DDR2;DHRS3;DKK1;EGR2;ENPP1;FAM20C;FBN2;FGF23;FZD9;GATA1;GDF10;GFRA4;GPM6B;GREM1;IFITM5;KL;KREMEN1;KREMEN2;LRP4;LTBP3;MAPK14;MAPK3;MATN1;MEF2C;MIR208A;NBR1;NELL1;NOTCH1;NOTUM;OSR1;OSR2;OXT;P2RX7;PBX1;PHOSPHO1;PKDCC;PTK2B;PTN;PTPN11;RBPJ;RUNX2;RXRA;RXRB;S1PR1;SFRP1;SGMS2;SIX2;SLC20A2;SLC8A1;SMAD2;SMAD3;SMAD6;SMAD7;SOST;SOX11;SOX9;SRGN;SUV39H1;TAC1;TACR1;TFAP2A;TMEM119;TMEM53;TRPM4;TWIST1;WNT10B;WNT4;WNT5A;ZBTB16",98
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",1.55201848439305e-06,"ACVR1;ACVR1B;ACVR2A;ACVR2B;ACVRL1;AMH;ATOH8;AXIN1;BMP10;BMP2;BMP4;BMP6;BMP7;BMPER;BMPR1A;BMPR2;CDH5;CDKN1C;CDKN2B;CITED1;CRB2;CREBBP;CSNK2B;DAB2;ENG;FBXL15;FERMT1;FGF9;FKBP8;FLCN;FOXD1;GATA4;GDF11;GDF2;GDF5;GDF6;GDF7;GPC3;HES5;HIPK2;ILK;INHBA;ITGA8;KCP;KDR;KIAA0319;LRG1;MIR20A;MIR21;MIR30B;MSX1;MSX2;MYOCD;NGLY1;NODAL;NOTCH1;NOTCH2;NUMA1;NUP93;PARP1;PELO;PSG9;RBPJ;RNF111;SCUBE3;SH2B1;SLC2A10;SMAD2;SMAD3;SOX11;STK11;SULF1;TBX20;TGFB1I1;TGFB2;TGFBR1;TGFBR2;TGFBR3;THBS1;TSC22D1;TTK;TWSG1;UBE2O;ZC3H3;ZEB2;ZNF423",86
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0060395","SMAD protein signal transduction",3.311070253889e-06,"ACVR1;ACVR2A;ACVRL1;AMH;ATOH8;BECN1;BMP10;BMP2;BMP4;BMP6;BMP7;BMPER;BMPR1A;BMPR2;CILP;CITED1;CSNK2B;DAB2;DKK1;EMILIN1;ENG;FOS;GDF11;GDF15;GDF2;GDF5;GDF6;GDF7;GREM1;HIPK2;INHBA;KIAA0319;LRP1;MAGI2;MAP1LC3A;MIR130A;MIR145;MIR195;MIR199A1;MIR204;MIR205;MIR23A;MIR26A1;MIR26B;MIR27A;MIR483;MIR885;NODAL;NUP93;OVOL2;PARP1;PMEPA1;PML;PPARG;PSG9;RBPMS;RUNX2;SH2B1;SKI;SMAD2;SMAD3;SMAD5;SMAD6;SMAD7;SMAD9;SPTBN1;TBX20;TGFB2;TGFBR1;TGFBR2;TGFBR3;TOB1;TTK;TWSG1;UCMA;VEPH1;WWTR1;ZMIZ1",78
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030282","bone mineralization",4.17477888497719e-06,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADRB2;AHSG;ALOX15;ALOX5;ALPL;ANKH;ANO6;ATP2B1;AXIN2;BCOR;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CCDC154;CCR1;COL1A2;COL6A1;COMP;CYP27B1;DDR2;ENPP1;ERCC2;FAM20C;FBN2;FBXL15;FGF23;FGFR2;FGFR3;FGR;FKRP;FOSL2;FZD9;GATA1;GPC3;GPM6B;GREM1;HERC1;IFITM5;IGF1;KL;KLF10;LEP;LGR4;LTBP3;MATN1;MEF2C;MINPP1;MIR208A;MMP13;NBR1;NELL1;NOTUM;OSR1;OSR2;P2RX7;PHEX;PHOSPHO1;PKDCC;PRICKLE1;PTH1R;PTHLH;PTK2B;PTN;RSPO2;RUNX2;RXRA;RXRB;S1PR1;SBNO2;SGMS2;SLC20A2;SLC24A3;SLC8A1;SMAD3;SMPD3;SNX10;SOX9;SRGN;SUV39H1;TFAP2A;TMEM119;TRPM4;TUFT1;TWIST1;WNT10B;WNT11;WNT4;ZBTB40",96
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0071559","response to transforming growth factor beta",2.38822995818431e-05,"ABL1;ACTA2;ACVR1;ACVRL1;ADAMTSL2;AMHR2;APPL1;ARID4B;AXIN1;BAMBI;BCL9L;BMP2;BMPR1A;BRMS1;CAV1;CAV2;CAV3;CD109;CD2AP;CDH3;CDH5;CDKN1C;CDKN2B;CFLAR;CHST11;CIDEA;CILP;CITED1;CLDN1;CLDN5;COL1A1;COL1A2;COL3A1;COL4A2;CREBBP;DAB2;DAND5;DDR2;DKK3;DLX1;DUSP22;EDN1;EMILIN1;ENG;EPB41L5;FBN1;FBN2;FERMT1;FGFR2;FKBP1A;FLCN;FMOD;FNDC4;FOLR1;FOS;FOXH1;FSHB;FURIN;FYN;GCNT2;GDF10;GDF11;GDF15;GDF5;GDF9;HDAC1;HIPK2;HPGD;HTRA1;HTRA3;HTRA4;HYAL2;ID1;IL13;IL13RA2;IL17F;IL17RD;INTS9;ISL1;ITGA3;ITGA8;ITGB5;ITGB6;LATS2;LEFTY1;LIMS1;LPXN;LRG1;LRRC32;LTBP1;LTBP2;LTBP3;LTBP4;MEF2C;MIR130A;MIR145;MIR17;MIR183;MIR18A;MIR199A1;MIR19A;MIR19B1;MIR204;MIR20A;MIR21;MIR26A1;MIR27A;MIR30A;MIR30B;MIR372;MIR373;MIR376C;MIR424;MIR497;MIR520C;MIR564;MIR9-1;MIR93;MIRLET7B;MTMR4;MXRA5;MYOCD;NDP;NFKBIZ;NKX2-1;NLK;NODAL;NR3C1;ONECUT1;ONECUT2;OVOL2;PAK2;PARP1;PBLD;PDE2A;PDE3A;PDGFD;PDPK1;PEG10;PENK;PMEPA1;PML;POSTN;PPARG;PRDM16;PSG9;PTK2;PTPRK;PXN;RBBP4;RBBP7;RNF111;ROCK2;RUNX3;SFRP1;SKI;SLC2A10;SMAD2;SMAD3;SMAD5;SMAD6;SMAD7;SMAD9;SMURF1;SNX25;SOX11;SOX5;SOX6;SOX9;SPI1;SPRED2;SPRED3;SPRY1;SPRY2;SRC;STAT3;STK11;STRAP;TET1;TGFB1I1;TGFB2;TGFBR1;TGFBR2;TGFBR3;THBS1;TP53;TSC22D1;TSKU;TWSG1;USP15;VASN;VEPH1;WFIKKN1;WFIKKN2;WNT1;WNT10A;WNT2;WNT4;WNT5A;WNT7A;WWOX;ZBTB7A;ZEB1;ZEB2;ZFHX3;ZFP36L1;ZFYVE9;ZMIZ1;ZNF703;ZYX",210
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0071560","cellular response to transforming growth factor beta stimulus",5.93094244742233e-05,"ABL1;ACTA2;ACVR1;ACVRL1;ADAMTSL2;AMHR2;APPL1;ARID4B;AXIN1;BAMBI;BCL9L;BMP2;BMPR1A;BRMS1;CAV1;CAV2;CAV3;CD109;CDH3;CDH5;CDKN1C;CDKN2B;CFLAR;CHST11;CIDEA;CILP;CITED1;CLDN1;CLDN5;COL1A1;COL1A2;COL3A1;COL4A2;CREBBP;DAB2;DAND5;DDR2;DKK3;DLX1;DUSP22;EDN1;EMILIN1;ENG;EPB41L5;FBN1;FBN2;FERMT1;FGFR2;FKBP1A;FLCN;FMOD;FOLR1;FOS;FOXH1;FSHB;FURIN;FYN;GCNT2;GDF10;GDF11;GDF15;GDF5;GDF9;HDAC1;HIPK2;HPGD;HTRA1;HTRA3;HTRA4;HYAL2;ID1;IL13;IL13RA2;IL17F;IL17RD;INTS9;ISL1;ITGA3;ITGA8;ITGB5;ITGB6;LATS2;LEFTY1;LIMS1;LPXN;LRG1;LRRC32;LTBP1;LTBP2;LTBP3;LTBP4;MEF2C;MIR130A;MIR145;MIR17;MIR183;MIR18A;MIR199A1;MIR19A;MIR19B1;MIR204;MIR20A;MIR21;MIR26A1;MIR27A;MIR30A;MIR30B;MIR372;MIR373;MIR376C;MIR424;MIR497;MIR520C;MIR564;MIR9-1;MIR93;MIRLET7B;MTMR4;MYOCD;NDP;NFKBIZ;NKX2-1;NLK;NODAL;NR3C1;ONECUT1;ONECUT2;OVOL2;PAK2;PARP1;PBLD;PDE2A;PDE3A;PDGFD;PDPK1;PEG10;PENK;PMEPA1;PML;POSTN;PPARG;PRDM16;PSG9;PTK2;PTPRK;PXN;RBBP4;RBBP7;RNF111;SFRP1;SKI;SLC2A10;SMAD2;SMAD3;SMAD5;SMAD6;SMAD7;SMAD9;SMURF1;SNX25;SOX11;SOX5;SOX6;SOX9;SPI1;SPRED2;SPRED3;SPRY1;SPRY2;SRC;STAT3;STK11;STRAP;TET1;TGFB1I1;TGFB2;TGFBR1;TGFBR2;TGFBR3;THBS1;TP53;TSC22D1;TSKU;TWSG1;USP15;VASN;VEPH1;WFIKKN1;WFIKKN2;WNT1;WNT10A;WNT2;WNT4;WNT5A;WNT7A;WWOX;ZBTB7A;ZEB1;ZEB2;ZFP36L1;ZFYVE9;ZMIZ1;ZNF703;ZYX",204
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0031214","biomineral tissue development",0.00010687120507954,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADRB2;AHSG;ALOX15;ALOX5;ALPL;AMELX;AMTN;ANKH;ANO6;ATG4B;ATP2B1;AXIN2;BCOR;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CCDC154;CCR1;CDON;CFTR;CNNM4;COL1A1;COL1A2;COL6A1;COMP;CYP27B1;DDR2;ENPP1;ERCC2;FAM20A;FAM20C;FAM83H;FBN2;FBXL15;FBXO5;FGF23;FGFR1;FGFR2;FGFR3;FGR;FKRP;FOSL2;FZD9;GATA1;GPC3;GPM6B;GREM1;HERC1;HEY2;IFITM5;IGF1;ITGB1BP1;ITGB6;KL;KLF10;KLK4;LEP;LGR4;LTBP3;MATN1;MEF2C;MINPP1;MIR208A;MMP13;MSX2;NBR1;NELL1;NOS3;NOTCH1;NOTUM;OC90;ODAM;OSR1;OSR2;OTOP1;P2RX7;PHEX;PHOSPHO1;PKDCC;PRICKLE1;PTH1R;PTHLH;PTK2B;PTN;ROCK2;RSPO2;RUNX2;RXRA;RXRB;S1PR1;SBNO2;SGMS2;SLC20A1;SLC20A2;SLC24A3;SLC24A4;SLC4A2;SLC8A1;SMAD3;SMPD3;SNX10;SOX9;SRGN;STIM1;SUV39H1;TBX1;TCIRG1;TFAP2A;TMEM119;TRPM4;TUFT1;TWIST1;WDR72;WNT10B;WNT11;WNT4;WNT6;ZBTB40",126
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0060390","regulation of SMAD protein signal transduction",0.00010924823031629,"ACVR1;ACVR2A;ACVRL1;AMH;ATOH8;BMP10;BMP2;BMP4;BMP6;BMP7;BMPER;BMPR1A;BMPR2;CILP;CSNK2B;DAB2;DKK1;EMILIN1;ENG;GDF11;GDF15;GDF2;GDF5;GDF6;GDF7;GREM1;INHBA;KIAA0319;LRP1;MIR130A;MIR145;MIR195;MIR199A1;MIR204;MIR205;MIR23A;MIR26A1;MIR26B;MIR27A;MIR483;MIR885;NODAL;NUP93;OVOL2;PARP1;PMEPA1;PPARG;PSG9;SH2B1;SKI;SMAD3;SMAD6;SMAD7;SPTBN1;TBX20;TGFB2;TGFBR1;TGFBR2;TGFBR3;TOB1;TTK;TWSG1;UCMA;VEPH1",64
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0060391","positive regulation of SMAD protein signal transduction",0.0003329852514526,"ACVR1;ACVR2A;ACVRL1;AMH;ATOH8;BMP10;BMP2;BMP4;BMP6;BMP7;BMPER;BMPR1A;BMPR2;CSNK2B;DAB2;ENG;GDF11;GDF2;GDF5;GDF6;GDF7;INHBA;KIAA0319;NODAL;NUP93;PARP1;PSG9;SH2B1;SMAD3;TGFB2;TGFBR1;TGFBR2;TGFBR3;TTK;TWSG1",35
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030500","regulation of bone mineralization",0.00035954117227119,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADRB2;AHSG;ALOX5;ANKH;ANO6;ATP2B1;BCOR;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CCR1;COMP;CYP27B1;DDR2;ENPP1;FAM20C;FBN2;FGF23;FZD9;GATA1;GPM6B;GREM1;IFITM5;KL;LTBP3;MATN1;MEF2C;MIR208A;NBR1;NELL1;NOTUM;OSR1;OSR2;P2RX7;PHOSPHO1;PKDCC;PTK2B;PTN;RXRA;RXRB;S1PR1;SGMS2;SLC20A2;SLC8A1;SMAD3;SOX9;SRGN;SUV39H1;TFAP2A;TMEM119;TRPM4;TWIST1;WNT10B;WNT4",62
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030514","negative regulation of BMP signaling pathway",0.00040565827994878,"ABL1;BAMBI;BMP4;BMPER;CAV1;CHRD;CHRDL1;CHRDL2;CRIM1;DAND5;DKK1;DLX1;FBN1;FZD1;GDF3;GPR155;GREM1;GREM2;HIPK2;HTRA1;HTRA3;LRP2;MIR100;MIR125B1;MIR195;MIR199A1;MIR199B;MIR20A;MIR210;MIR214;MIR26A1;MIR885;MIR93;MTMR4;NBL1;NOTCH1;PPARG;PRMT1;RBPMS2;SFRP1;SFRP2;SKI;SMAD6;SMAD7;SMURF1;SORL1;SOST;SOSTDC1;TMEM53;TMPRSS6;TNFAIP6;TOB1;TWSG1;UBE2D1;VWC2;VWC2L;WNT1;WNT5A",58
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030501","positive regulation of bone mineralization",0.00052609174532084,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADRB2;ALOX5;ANO6;ATP2B1;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;FAM20C;FBN2;FZD9;GPM6B;KL;MEF2C;NELL1;OSR1;OSR2;P2RX7;PKDCC;PTN;RXRA;RXRB;SLC20A2;SLC8A1;SMAD3;TFAP2A;TMEM119;WNT10B;WNT4",36
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0045778","positive regulation of ossification",0.00054944708647712,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADCY10;ADRB2;ALOX5;ANO6;ATP2B1;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;FAM20C;FBN2;FZD9;GPM6B;KL;MEF2C;NELL1;OSR1;OSR2;OXT;P2RX7;PKDCC;PTN;PTPN11;RXRA;RXRB;SLC20A2;SLC8A1;SMAD3;SOX11;TAC1;TACR1;TFAP2A;TMEM119;WNT10B;WNT4;WNT5A;ZBTB16",44
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0005770271323914,"ABL1;ACVR1;ADAMTSL2;ARID4B;BAMBI;BCL9L;BMP2;BMP4;BMPER;BRMS1;CAV1;CAV2;CD109;CDH3;CHRD;CHRDL1;CHRDL2;CHST11;CIDEA;CILP;CRIM1;DACT2;DAND5;DKK1;DKK3;DLX1;EMILIN1;ENG;FBN1;FBN2;FKBP1A;FST;FZD1;GDF15;GDF3;GPR155;GREM1;GREM2;HDAC1;HIPK2;HTRA1;HTRA3;HTRA4;IGSF1;IL17RD;INTS9;LRP1;LRP2;LRRC32;LTBP1;MAGI2;MIR100;MIR125B1;MIR130A;MIR145;MIR17;MIR18A;MIR195;MIR199A1;MIR199B;MIR19A;MIR19B1;MIR204;MIR205;MIR20A;MIR210;MIR214;MIR23A;MIR26A1;MIR26B;MIR27A;MIR372;MIR373;MIR376C;MIR424;MIR483;MIR497;MIR520C;MIR564;MIR885;MIR9-1;MIR93;MIRLET7B;MTMR4;NBL1;NCLN;NKX2-1;NOTCH1;ONECUT1;ONECUT2;OVOL2;PBLD;PDPK1;PEG10;PMEPA1;PPARG;PRDM16;PRMT1;RBBP4;RBBP7;RBPMS2;SFRP1;SFRP2;SKI;SLC2A10;SMAD6;SMAD7;SMURF1;SNX25;SORL1;SOST;SOSTDC1;SPRED2;SPRED3;SPRY1;SPRY2;STRAP;TBX20;TET1;TGFBR3;TMEM53;TMPRSS6;TNFAIP6;TOB1;TP53;TWSG1;UBE2D1;UCMA;USP15;VASN;VEPH1;VWC2;VWC2L;WFIKKN1;WFIKKN2;WNT1;WNT5A;ZBTB7A",138
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0030513","positive regulation of BMP signaling pathway",0.00073450114377589,"ACVRL1;BMP4;CDH5;CRB2;ENG;FBXL15;FKBP8;FOXD1;GATA4;GDF2;GDF5;GPC3;HES5;ILK;KCP;KDR;MIR20A;MSX1;MSX2;NGLY1;NOTCH1;NOTCH2;NUMA1;PELO;RBPJ;SCUBE3;SMAD2;SOX11;SULF1;TBX20;TWSG1;UBE2O;ZNF423",33
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0070169","positive regulation of biomineral tissue development",0.00108995187436789,"ACTN3;ACVR1;ACVR2A;ACVR2B;ADRB2;ALOX5;AMELX;AMTN;ANO6;ATP2B1;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CFTR;FAM20C;FBN2;FBXO5;FZD9;GPM6B;KL;MEF2C;NELL1;OSR1;OSR2;P2RX7;PKDCC;PTN;RXRA;RXRB;SLC20A2;SLC4A2;SLC8A1;SMAD3;TFAP2A;TMEM119;WNT10B;WNT4;WNT6",42
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0045668","negative regulation of osteoblast differentiation",0.00109613812684276,"AXIN2;BAMBI;CDK6;CHRD;CITED1;CRIM1;FGF23;GREM1;HAND2;HDAC7;HOXA2;ID1;IGFBP2;IGFBP5;LIMD1;LRP5;MIR100;MIR125B1;MIR138-1;MIR17;MIR18A;MIR205;MIR208A;MIR214;MIR30B;MIR675;MIR9-1;MIR93;NBR1;NOTCH1;PPARG;PTCH1;PTPRB;RANBP3L;RORB;SEMA4D;SFRP1;SKI;SMAD3;SMAD6;SOX9;SUFU;TMEM53;TMEM64;TNF;TNFAIP6;TOB1;TRPM4;TWIST1;TWIST2;TWSG1;UCMA;VEGFC",53
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0045669","positive regulation of osteoblast differentiation",0.00118388723771433,"ACVR1;ACVR2A;ACVR2B;BMP2;BMP4;BMP6;BMP7;BMPR1A;BMPR1B;BMPR2;CEBPA;CLIC1;CTHRC1;DDR2;FAM20C;FBN2;FBXO5;FGF2;FZD1;GDF10;GDPD2;GLI3;HGF;IFITM1;IGF1;IL6;IL6R;ILK;JAG1;LRP3;LRP5;MEF2C;MIR200C;MIR20A;MIR21;MIR210;MIR27A;MSX2;NELL1;NPPC;PPP3CA;PRKD1;PRMT3;RUNX2;SCUBE3;SFRP2;SMAD5;SOX11;TMEM119;TP63;VEGFA;WNT10B;WNT3;WNT4;WNT7B;WWTR1;YAP1;ZHX3",58
"Epigenetics","GO_BP","Module_10__receptor_factor","GO:0007179","transforming growth factor beta receptor signaling pathway",0.001206954396024,"ACVR1;ACVRL1;ADAMTSL2;AMHR2;APPL1;ARID4B;AXIN1;BAMBI;BCL9L;BMP2;BMPR1A;BRMS1;CAV2;CAV3;CD109;CDH3;CDH5;CDKN1C;CDKN2B;CHST11;CIDEA;CILP;CITED1;CLDN5;COL1A2;COL3A1;CREBBP;DAB2;DAND5;DKK3;DUSP22;EMILIN1;ENG;FBN1;FBN2;FERMT1;FKBP1A;FLCN;FMOD;FOLR1;FOS;FOXH1;FSHB;FURIN;GCNT2;GDF10;GDF11;GDF15;GDF5;GDF9;HDAC1;HIPK2;HPGD;HTRA1;HTRA3;HTRA4;ID1;IL13;IL13RA2;IL17F;IL17RD;INTS9;ITGA3;ITGA8;ITGB5;ITGB6;LATS2;LEFTY1;LPXN;LRG1;LRRC32;LTBP1;LTBP2;LTBP3;LTBP4;MIR145;MIR17;MIR183;MIR18A;MIR199A1;MIR19A;MIR19B1;MIR204;MIR20A;MIR21;MIR26A1;MIR30A;MIR30B;MIR372;MIR373;MIR376C;MIR424;MIR497;MIR520C;MIR564;MIR9-1;MIR93;MIRLET7B;MTMR4;MYOCD;NDP;NKX2-1;NLK;NODAL;ONECUT1;ONECUT2;OVOL2;PARP1;PBLD;PDPK1;PEG10;PMEPA1;PML;PPARG;PRDM16;PSG9;PTK2;PTPRK;PXN;RBBP4;RBBP7;RNF111;SKI;SLC2A10;SMAD2;SMAD3;SMAD5;SMAD6;SMAD7;SMAD9;SMURF1;SNX25;SOX11;SPI1;SPRED2;SPRED3;SPRY1;SPRY2;SRC;STAT3;STK11;STRAP;TET1;TGFB1I1;TGFB2;TGFBR1;TGFBR2;TGFBR3;THBS1;TP53;TSC22D1;TSKU;TWSG1;USP15;VASN;VEPH1;WFIKKN1;WFIKKN2;WNT1;ZBTB7A;ZEB1;ZEB2;ZFYVE9;ZMIZ1;ZNF703;ZYX",166
